claim_id;ticket_id;claim_timestamp;claim_channel;claim_reason;claim_sequence
9993;57248;2025-10-22 23:23:53;Email;Issue not solved;1
9994;57254;2025-10-22 10:06:33;Phone;Urgency increased by user;1
9995;57255;2025-10-22 09:15:14;Portal;Service still unavailable;1
9996;57255;2025-10-21 23:16:14;Portal;Issue not solved;2
9997;57255;2025-10-22 22:54:14;Portal;Ticket taking too long;3
9998;57259;2025-10-22 09:10:45;Email;Issue not solved;1
9999;57259;2025-10-21 13:08:45;Email;Issue not solved;2
10000;57273;2025-10-23 12:55:53;Portal;Ticket taking too long;1
10001;57273;2025-10-22 08:37:53;Phone;Service still unavailable;2
10002;57296;2025-10-25 04:39:25;Phone;No update provided;1
10003;57308;2025-10-23 12:33:16;Phone;No update provided;1
10004;57312;2025-10-25 06:23:43;Email;Service still unavailable;1
10005;57313;2025-10-22 18:13:16;Phone;Ticket taking too long;1
10006;57318;2025-10-23 11:09:30;Email;No update provided;1
10007;57319;2025-10-23 13:49:35;Portal;Urgency increased by user;1
10008;57323;2025-10-22 12:29:43;Phone;Ticket taking too long;1
10009;57325;2025-10-23 00:21:26;Phone;Ticket taking too long;1
10010;57346;2025-10-22 13:22:38;Portal;Service still unavailable;1
10011;57346;2025-10-22 16:05:38;Portal;No update provided;2
10012;57350;2025-10-25 09:22:10;Email;Ticket taking too long;1
10013;57354;2025-10-28 17:07:39;Phone;No update provided;1
10014;57372;2025-10-25 10:39:46;Portal;Service still unavailable;1
10015;57375;2025-10-22 16:33:32;Email;Issue not solved;1
10016;57380;2025-10-22 13:51:05;Email;No update provided;1
10017;57385;2025-10-24 19:23:26;Phone;Issue not solved;1
10018;57385;2025-10-25 03:43:26;Portal;Urgency increased by user;2
10019;57387;2025-10-23 00:10:56;Phone;Ticket taking too long;1
10020;57403;2025-10-23 17:03:58;Email;Urgency increased by user;1
10021;57410;2025-10-23 11:38:33;Portal;Issue not solved;1
10022;57412;2025-10-25 04:30:02;Phone;Urgency increased by user;1
10023;57414;2025-10-24 08:07:35;Portal;Service still unavailable;1
10024;57415;2025-10-23 05:29:10;Phone;Issue not solved;1
10025;57424;2025-10-22 12:51:20;Email;No update provided;1
10026;57426;2025-10-26 02:18:54;Portal;Service still unavailable;1
10027;57434;2025-10-24 16:50:39;Email;Issue not solved;1
10028;57437;2025-10-23 15:32:36;Phone;Ticket taking too long;1
10029;57437;2025-10-23 21:09:36;Email;Issue not solved;2
10030;57438;2025-10-23 03:08:15;Email;Issue not solved;1
10031;57440;2025-10-23 13:03:23;Email;Service still unavailable;1
10032;57472;2025-10-25 01:56:44;Email;No update provided;1
10033;57472;2025-10-23 01:43:44;Email;Service still unavailable;2
10034;57475;2025-10-23 21:44:02;Email;No update provided;1
10035;57484;2025-10-23 08:52:08;Phone;Ticket taking too long;1
10036;57484;2025-10-23 19:07:08;Portal;Service still unavailable;2
10037;57512;2025-10-23 19:47:40;Email;Urgency increased by user;1
10038;57533;2025-10-25 16:56:53;Portal;Issue not solved;1
10039;57533;2025-10-25 07:08:53;Portal;Urgency increased by user;2
10040;57536;2025-10-23 19:50:21;Phone;Issue not solved;1
10041;57537;2025-10-24 01:43:18;Portal;Issue not solved;1
10042;57545;2025-10-25 20:13:51;Phone;Service still unavailable;1
10043;57551;2025-10-23 19:17:57;Portal;Ticket taking too long;1
10044;57572;2025-10-23 12:05:21;Phone;Ticket taking too long;1
10045;57577;2025-10-24 23:22:12;Portal;No update provided;1
10046;57591;2025-10-24 00:19:09;Portal;No update provided;1
10047;57610;2025-10-23 21:02:24;Phone;No update provided;1
10048;57616;2025-10-24 06:40:41;Phone;Ticket taking too long;1
10049;57622;2025-10-26 13:43:48;Portal;Service still unavailable;1
10050;57625;2025-10-24 01:46:42;Phone;Service still unavailable;1
10051;57642;2025-10-24 01:21:47;Email;Service still unavailable;1
10052;57642;2025-10-23 20:01:47;Portal;Service still unavailable;2
10053;57648;2025-10-23 11:23:55;Portal;No update provided;1
10054;57648;2025-10-23 18:45:55;Email;Service still unavailable;2
10055;57653;2025-10-23 20:19:44;Email;No update provided;1
10056;57653;2025-10-23 23:38:44;Email;Ticket taking too long;2
10057;57674;2025-10-25 03:16:14;Phone;Issue not solved;1
10058;57674;2025-10-24 20:50:14;Portal;Issue not solved;2
10059;57687;2025-10-24 16:08:07;Phone;Ticket taking too long;1
10060;57695;2025-10-24 23:55:00;Email;Ticket taking too long;1
10061;57695;2025-10-24 22:26:00;Email;Issue not solved;2
10062;57696;2025-10-24 22:39:41;Phone;Service still unavailable;1
10063;57697;2025-10-25 11:36:55;Phone;No update provided;1
10064;57697;2025-10-24 17:16:55;Phone;No update provided;2
10065;57698;2025-10-25 18:52:25;Email;Ticket taking too long;1
10066;57705;2025-10-26 21:19:28;Phone;Urgency increased by user;1
10067;57705;2025-10-24 12:51:28;Phone;No update provided;2
10068;57714;2025-10-26 06:05:27;Portal;No update provided;1
10069;57720;2025-10-24 14:27:26;Portal;Issue not solved;1
10070;57726;2025-10-25 18:40:17;Email;No update provided;1
10071;57730;2025-10-26 02:14:38;Portal;Issue not solved;1
10072;57730;2025-10-26 13:19:38;Phone;Issue not solved;2
10073;57733;2025-10-25 13:23:38;Email;Urgency increased by user;1
10074;57733;2025-10-26 06:50:38;Portal;Service still unavailable;2
10075;57736;2025-10-24 20:21:15;Email;Ticket taking too long;1
10076;57736;2025-10-24 20:14:15;Email;No update provided;2
10077;57739;2025-10-25 15:03:09;Portal;Urgency increased by user;1
10078;57747;2025-10-25 03:32:48;Email;No update provided;1
10079;57750;2025-10-24 23:52:11;Email;Ticket taking too long;1
10080;57767;2025-10-24 22:11:28;Phone;Urgency increased by user;1
10081;57767;2025-10-24 18:46:28;Email;Ticket taking too long;2
10082;57767;2025-10-24 14:37:28;Phone;Service still unavailable;3
10083;57781;2025-10-25 00:58:14;Phone;No update provided;1
10084;57781;2025-10-24 22:42:14;Portal;No update provided;2
10085;57794;2025-10-24 19:18:44;Portal;Issue not solved;1
10086;57801;2025-10-24 14:31:26;Email;Urgency increased by user;1
10087;57811;2025-10-28 14:31:13;Portal;Issue not solved;1
10088;57811;2025-10-27 14:36:13;Portal;Ticket taking too long;2
10089;57813;2025-10-24 16:06:17;Phone;Urgency increased by user;1
10090;57848;2025-10-27 01:09:01;Phone;No update provided;1
10091;57848;2025-10-26 13:53:01;Email;Urgency increased by user;2
10092;57849;2025-10-27 12:06:58;Email;Issue not solved;1
10093;57860;2025-10-25 23:31:29;Portal;Urgency increased by user;1
10094;57863;2025-10-26 22:42:53;Email;Service still unavailable;1
10095;57868;2025-10-25 19:33:40;Phone;Ticket taking too long;1
10096;57874;2025-10-26 20:14:06;Portal;Ticket taking too long;1
10097;57889;2025-10-27 03:19:58;Email;Service still unavailable;1
10098;57898;2025-10-26 08:03:08;Portal;Issue not solved;1
10099;57914;2025-10-26 17:05:00;Portal;Urgency increased by user;1
10100;57921;2025-10-28 00:38:33;Portal;Service still unavailable;1
10101;57921;2025-10-27 23:00:33;Email;Issue not solved;2
10102;57939;2025-10-25 17:29:36;Portal;Service still unavailable;1
10103;57957;2025-10-27 11:29:55;Email;Issue not solved;1
10104;57958;2025-10-26 17:16:56;Email;Service still unavailable;1
10105;57965;2025-10-25 23:48:40;Email;No update provided;1
10106;57973;2025-10-25 14:17:09;Portal;Issue not solved;1
10107;57977;2025-10-27 17:01:05;Email;No update provided;1
10108;57988;2025-10-25 08:41:00;Portal;Urgency increased by user;1
10109;57990;2025-10-25 20:27:48;Portal;Ticket taking too long;1
10110;57990;2025-10-25 17:44:48;Email;No update provided;2
10111;57991;2025-10-27 12:20:03;Phone;Service still unavailable;1
10112;57991;2025-10-27 11:14:03;Phone;Service still unavailable;2
10113;57997;2025-10-26 20:12:28;Phone;Urgency increased by user;1
10114;58027;2025-10-26 22:56:49;Portal;No update provided;1
10115;58027;2025-10-27 09:39:49;Email;Service still unavailable;2
10116;58040;2025-10-28 02:36:10;Portal;Issue not solved;1
10117;58040;2025-10-27 03:49:10;Phone;Urgency increased by user;2
10118;58040;2025-10-28 23:46:10;Portal;Ticket taking too long;3
10119;58057;2025-10-26 13:19:00;Portal;No update provided;1
10120;58061;2025-10-27 19:55:41;Email;Issue not solved;1
10121;58062;2025-10-26 17:43:10;Phone;Service still unavailable;1
10122;58075;2025-10-27 11:01:27;Email;Issue not solved;1
10123;58085;2025-10-26 09:58:46;Email;Urgency increased by user;1
10124;58094;2025-10-27 08:00:25;Email;Urgency increased by user;1
10125;58094;2025-10-26 20:15:25;Email;No update provided;2
10126;58113;2025-10-28 05:25:42;Phone;Service still unavailable;1
10127;58119;2025-10-26 18:03:30;Portal;Urgency increased by user;1
10128;58121;2025-10-27 05:26:49;Email;Service still unavailable;1
10129;58123;2025-10-26 19:16:13;Email;Issue not solved;1
10130;58126;2025-10-29 06:29:36;Phone;No update provided;1
10131;58150;2025-10-27 01:11:25;Email;Urgency increased by user;1
10132;58165;2025-10-27 14:00:39;Email;Service still unavailable;1
10133;58168;2025-10-27 15:29:45;Email;Service still unavailable;1
10134;58173;2025-10-29 06:53:27;Email;Ticket taking too long;1
10135;58173;2025-10-27 10:07:27;Email;No update provided;2
10136;58173;2025-10-27 19:03:27;Phone;No update provided;3
10137;58180;2025-10-27 09:16:10;Phone;No update provided;1
10138;58183;2025-10-28 21:51:39;Email;Urgency increased by user;1
10139;58187;2025-10-27 23:25:14;Email;Ticket taking too long;1
10140;58187;2025-10-27 17:00:14;Phone;Ticket taking too long;2
10141;58196;2025-10-26 07:33:04;Phone;No update provided;1
10142;58196;2025-10-28 21:23:04;Email;Issue not solved;2
10143;58208;2025-10-27 22:43:36;Phone;Issue not solved;1
10144;58208;2025-10-27 16:33:36;Portal;No update provided;2
10145;58218;2025-10-27 22:52:07;Portal;Ticket taking too long;1
10146;58249;2025-10-29 00:43:20;Portal;Service still unavailable;1
10147;58254;2025-10-27 12:46:37;Email;No update provided;1
10148;58275;2025-10-28 06:47:34;Email;Urgency increased by user;1
10149;58275;2025-10-29 04:05:34;Portal;Issue not solved;2
10150;58279;2025-10-27 23:08:42;Portal;Urgency increased by user;1
10151;58338;2025-10-29 02:46:22;Email;Issue not solved;1
10152;58338;2025-10-29 07:06:22;Phone;Service still unavailable;2
10153;58338;2025-10-28 05:20:22;Portal;Issue not solved;3
10154;58343;2025-10-28 09:41:46;Portal;Urgency increased by user;1
10155;58343;2025-10-28 15:05:46;Email;Urgency increased by user;2
10156;58343;2025-10-28 18:02:46;Email;Issue not solved;3
10157;58345;2025-10-27 14:08:09;Phone;Service still unavailable;1
10158;58345;2025-10-27 18:54:09;Phone;Service still unavailable;2
10159;58361;2025-10-27 14:15:56;Phone;Issue not solved;1
10160;58361;2025-10-27 14:02:56;Email;No update provided;2
10161;58369;2025-10-29 07:39:27;Phone;Service still unavailable;1
10162;58369;2025-10-30 14:01:27;Portal;No update provided;2
10163;58369;2025-10-28 00:12:27;Portal;Ticket taking too long;3
10164;58382;2025-10-28 06:08:46;Portal;Ticket taking too long;1
10165;58404;2025-10-28 10:54:57;Email;No update provided;1
10166;58404;2025-10-28 10:04:57;Portal;No update provided;2
10167;58414;2025-10-29 12:17:51;Portal;Urgency increased by user;1
10168;58415;2025-10-27 16:01:11;Email;Issue not solved;1
10169;58415;2025-10-28 02:48:11;Portal;Ticket taking too long;2
10170;58415;2025-10-28 00:05:11;Portal;Service still unavailable;3
10171;58420;2025-10-29 21:49:09;Email;No update provided;1
10172;58426;2025-10-29 15:59:26;Portal;Urgency increased by user;1
10173;58434;2025-10-29 05:17:21;Phone;No update provided;1
10174;58434;2025-10-30 00:19:21;Phone;Issue not solved;2
10175;58435;2025-10-29 17:44:50;Portal;Ticket taking too long;1
10176;58470;2025-10-29 00:44:25;Phone;Service still unavailable;1
10177;58477;2025-10-28 14:12:24;Phone;No update provided;1
10178;58477;2025-10-28 15:25:24;Email;Ticket taking too long;2
10179;58478;2025-10-28 17:05:36;Phone;Ticket taking too long;1
10180;58478;2025-10-30 17:42:36;Portal;No update provided;2
10181;58483;2025-10-28 09:42:59;Email;Urgency increased by user;1
10182;58487;2025-10-29 14:43:12;Phone;Urgency increased by user;1
10183;58488;2025-10-30 03:08:20;Phone;No update provided;1
10184;58505;2025-10-30 16:15:33;Portal;Urgency increased by user;1
10185;58505;2025-10-31 13:23:33;Email;Urgency increased by user;2
10186;58505;2025-10-30 07:22:33;Email;No update provided;3
10187;58505;2025-10-29 01:30:33;Email;Ticket taking too long;4
10188;58506;2025-10-28 21:21:15;Portal;Issue not solved;1
10189;58506;2025-10-29 10:57:15;Email;Urgency increased by user;2
10190;58506;2025-10-28 21:16:15;Phone;Issue not solved;3
10191;58506;2025-10-29 09:45:15;Email;Ticket taking too long;4
10192;58509;2025-10-29 19:03:08;Phone;No update provided;1
10193;58511;2025-10-30 00:28:31;Portal;Issue not solved;1
10194;58526;2025-10-28 21:36:02;Email;Issue not solved;1
10195;58545;2025-10-29 00:00:56;Phone;Issue not solved;1
10196;58545;2025-10-28 20:58:56;Portal;Ticket taking too long;2
10197;58565;2025-10-30 18:50:01;Portal;Ticket taking too long;1
10198;58565;2025-10-30 02:16:01;Email;Service still unavailable;2
10199;58566;2025-10-30 07:58:01;Email;Ticket taking too long;1
10200;58569;2025-10-30 20:20:39;Portal;Ticket taking too long;1
10201;58581;2025-10-30 22:35:13;Phone;Service still unavailable;1
10202;58586;2025-10-30 11:32:22;Email;Ticket taking too long;1
10203;58587;2025-10-30 04:22:33;Phone;Ticket taking too long;1
10204;58591;2025-10-29 10:08:02;Portal;Ticket taking too long;1
10205;58591;2025-10-31 04:42:02;Email;Urgency increased by user;2
10206;58593;2025-10-28 18:09:51;Phone;No update provided;1
10207;58598;2025-10-29 05:49:58;Portal;Ticket taking too long;1
10208;58601;2025-10-30 13:30:36;Portal;Ticket taking too long;1
10209;58610;2025-10-31 01:38:53;Phone;Issue not solved;1
10210;58616;2025-10-30 04:48:33;Phone;Issue not solved;1
10211;58626;2025-10-30 08:57:26;Email;No update provided;1
10212;58626;2025-10-30 13:42:26;Portal;Ticket taking too long;2
10213;58628;2025-10-29 13:06:40;Phone;Ticket taking too long;1
10214;58632;2025-10-29 15:42:16;Email;Issue not solved;1
10215;58632;2025-10-29 18:16:16;Portal;Urgency increased by user;2
10216;58633;2025-10-29 19:56:59;Phone;Issue not solved;1
10217;58633;2025-10-31 16:11:59;Portal;No update provided;2
10218;58651;2025-10-29 17:53:46;Phone;No update provided;1
10219;58664;2025-10-29 11:14:00;Email;Service still unavailable;1
10220;58675;2025-10-30 16:40:11;Email;Service still unavailable;1
10221;58684;2025-10-30 11:20:51;Email;No update provided;1
10222;58686;2025-10-29 20:37:24;Phone;Service still unavailable;1
10223;58694;2025-10-31 17:15:23;Phone;Urgency increased by user;1
10224;58698;2025-10-29 10:32:09;Email;Urgency increased by user;1
10225;58700;2025-10-31 12:13:11;Email;Service still unavailable;1
10226;58702;2025-10-31 17:02:53;Email;No update provided;1
10227;58702;2025-11-01 00:44:53;Email;Service still unavailable;2
10228;58702;2025-10-30 21:39:53;Phone;Service still unavailable;3
10229;58731;2025-10-29 17:50:59;Portal;No update provided;1
10230;58741;2025-10-29 15:06:10;Phone;Urgency increased by user;1
10231;58749;2025-10-30 13:41:50;Phone;No update provided;1
10232;58749;2025-10-30 06:36:50;Portal;Urgency increased by user;2
10233;58758;2025-10-30 07:11:35;Portal;Service still unavailable;1
10234;58758;2025-10-30 18:49:35;Email;Service still unavailable;2
10235;58762;2025-10-30 13:13:01;Phone;Ticket taking too long;1
10236;58762;2025-10-30 08:47:01;Email;Ticket taking too long;2
10237;58769;2025-10-29 19:55:58;Portal;Service still unavailable;1
10238;58773;2025-10-30 15:55:24;Phone;No update provided;1
10239;58780;2025-10-30 05:05:49;Email;Issue not solved;1
10240;58780;2025-10-29 18:05:49;Email;Issue not solved;2
10241;58781;2025-10-30 04:46:02;Email;Ticket taking too long;1
10242;58785;2025-10-29 14:26:25;Email;Ticket taking too long;1
10243;58792;2025-11-01 08:46:32;Portal;Urgency increased by user;1
10244;58792;2025-10-31 19:07:32;Email;Ticket taking too long;2
10245;58792;2025-10-30 18:21:32;Phone;No update provided;3
10246;58793;2025-10-31 15:12:57;Email;Urgency increased by user;1
10247;58798;2025-11-02 07:02:06;Portal;Urgency increased by user;1
10248;58810;2025-10-30 23:42:33;Phone;Ticket taking too long;1
10249;58813;2025-11-01 01:10:15;Email;Service still unavailable;1
10250;58814;2025-10-31 14:18:59;Phone;Urgency increased by user;1
10251;58821;2025-10-30 15:50:12;Phone;Service still unavailable;1
10252;58821;2025-10-31 04:04:12;Email;Ticket taking too long;2
10253;58826;2025-10-30 21:46:24;Email;Ticket taking too long;1
10254;58845;2025-10-31 09:26:27;Email;Ticket taking too long;1
10255;58855;2025-10-31 00:17:54;Email;Ticket taking too long;1
10256;58880;2025-11-01 08:10:50;Portal;Service still unavailable;1
10257;58880;2025-11-01 03:41:50;Portal;No update provided;2
10258;58880;2025-10-30 11:55:50;Portal;No update provided;3
10259;58885;2025-10-31 08:44:27;Email;Service still unavailable;1
10260;58885;2025-10-30 21:56:27;Portal;Urgency increased by user;2
10261;58885;2025-10-31 06:25:27;Phone;Ticket taking too long;3
10262;58898;2025-10-30 12:16:12;Phone;Ticket taking too long;1
10263;58908;2025-10-31 23:12:52;Email;No update provided;1
10264;58909;2025-10-30 21:22:41;Email;No update provided;1
10265;58915;2025-11-01 05:40:58;Phone;Ticket taking too long;1
10266;58919;2025-11-01 01:11:24;Phone;Service still unavailable;1
10267;58923;2025-10-30 22:29:26;Email;Urgency increased by user;1
10268;58931;2025-10-31 00:39:32;Phone;Service still unavailable;1
10269;58935;2025-11-02 03:45:03;Portal;Issue not solved;1
10270;58937;2025-10-31 11:50:36;Portal;Urgency increased by user;1
10271;58958;2025-11-01 09:54:48;Portal;Issue not solved;1
10272;58960;2025-11-01 03:47:28;Portal;Issue not solved;1
10273;58960;2025-11-01 03:41:28;Phone;Service still unavailable;2
10274;58973;2025-11-01 18:05:58;Portal;Ticket taking too long;1
10275;58977;2025-11-01 01:08:14;Phone;Service still unavailable;1
10276;58977;2025-10-31 09:48:14;Portal;Service still unavailable;2
10277;58988;2025-10-31 18:29:28;Phone;Service still unavailable;1
10278;58990;2025-10-31 14:39:59;Portal;No update provided;1
10279;59002;2025-10-31 14:43:13;Phone;Issue not solved;1
10280;59002;2025-10-31 19:00:13;Email;No update provided;2
10281;59005;2025-10-31 17:34:51;Portal;Service still unavailable;1
10282;59005;2025-10-31 12:49:51;Phone;No update provided;2
10283;59005;2025-10-31 17:16:51;Email;Urgency increased by user;3
10284;59014;2025-11-02 06:29:32;Portal;No update provided;1
10285;59014;2025-11-03 15:22:32;Email;Issue not solved;2
10286;59023;2025-11-01 04:43:06;Email;Urgency increased by user;1
10287;59029;2025-10-31 12:41:55;Email;Service still unavailable;1
